window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.25,7,0.01,14.683554514115178,46.83554514115178,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,8,0.01,14.267339136746852,42.67339136746852,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,9,0.01,13.870493200446088,38.70493200446088,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,10,0.01,13.49175031478218,34.917503147821805,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,0,0.02,17.813273058766796,78.13273058766796,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,1,0.02,17.234429302199167,72.34429302199167,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,2,0.02,16.68635758505022,66.86357585050222,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,3,0.02,16.16684537582224,61.668453758222405,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,4,0.02,15.67386895103746,56.7386895103746,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,5,0.02,15.205574696469306,52.055746964693064,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,6,0.02,14.760262503272093,47.60262503272094,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,7,0.02,14.336370998853129,43.363709988531284,0,9,0,9,0,100,0,0,0,0,0,0,0,0
