window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.1,10,0.02,14.952409158822775,49.52409158822775,10.035665423402502,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,0,0,41.91871827503853,319.1871827503853,15.169945781250007,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,1,0,38.63344766110665,286.3344766110665,15.158426718749993,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,2,0,35.67562941252412,256.7562941252412,15.147128906250007,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,3,0,33.00638312480728,230.06383124807277,15.136074843750007,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,4,0,30.59209221723084,205.9209221723084,15.125287031249995,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,5,0,28.40361083726956,184.03610837269562,15.11478796875,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,6,0,26.4156015734607,164.156015734607,15.104600156250001,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,7,0,24.60598064679835,146.05980646798352,15.094746093749995,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,8,0,22.955451708299744,129.55451708299742,15.08524828125001,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,9,0,21.447112922263194,114.47112922263194,15.076129218749996,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,10,0,20.066124855453722,100.66124855453722,15.067411406249995,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,0,0.01,39.42490009928552,294.24900099285526,15.161229289805151,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,1,0.01,36.359924323026206,263.59924323026206,15.149762814692345,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,2,0.01,33.59837925854034,235.98379258540342,15.138539595175777,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,3,0.01,31.104423774810112,211.04423774810112,15.12758281302798,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,4,0.01,28.84704764655472,188.4704764655472,15.1169156500214,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,5,0.01,26.799346517663846,167.99346517663847,15.1065612879286,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,6,0.01,24.93791603288743,149.3791603288743,15.09654290852204,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,7,0.01,23.24234395075298,132.4234395075298,15.08688369357422,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,8,0.01,21.694783087128727,116.94783087128727,15.07760682485765,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,9,0.01,20.27959115737871,102.79591157378711,15.06873548414484,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,10,0.01,18.983026160882062,89.83026160882062,15.060292853208281,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,0,0.02,37.1206456748067,271.206456748067,15.15263577412876,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,1,0.02,34.25764245696672,242.57642456966718,15.141238464851254,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,2,0.02,31.67616934331541,216.76169343315414,15.130107159843753,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,3,0.02,29.34314310280023,193.43143102800232,15.119265736286245,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,4,0.02,27.229920176000796,172.29920176000797,15.108738071358745,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,5,0.02,25.31163292300472,153.1163292300472,15.098548042241244,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,6,0.02,23.56663459203457,135.66634592034572,15.088719526113756,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,7,0.02,21.976033739409772,119.76033739409773,15.07927640015625,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,8,0.02,20.52330249207844,105.23302492078439,15.070242541548746,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,9,0.02,19.193945964786195,91.93945964786195,15.061641827471242,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.15,10,0.02,17.97522248306199,79.75222483061991,15.053498135103743,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.2,0,0,58.03210729512234,480.32107295122336,20.226594374999998,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,1,0,52.47034797070862,424.7034797070862,20.211235624999997,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,2,0,47.55313192205685,375.5313192205685,20.196171874999997,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,3,0,43.193993080248376,331.93993080248373,20.181433124999995,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,4,0,39.319474054627605,293.194740546276,20.167049375,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,5,0,35.86697420345993,258.6697420345993,20.153050624999995,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
